x,y,z
86179,3791,50500
69177,92862,15765
19849,36193,17171
77172,67973,48056
12333,27444,46642
80583,24729,90540
66252,24954,85613
50375,92510,40835
32428,80851,36797
25772,3837,89500
84430,95151,30217
76809,35283,34687
24705,53642,86710
79377,37656,56043
39892,83603,62815
69644,7093,49081
22790,73125,82767
75491,21402,50472
27156,24076,81921
76841,22226,92450
11816,18364,8832
92891,3878,87058
94969,72165,52902
1643,4555,59241
58908,44817,13458
94437,60303,766
27313,6501,37374
18103,75216,41844
40422,56708,35065
6639,68631,36483
38677,66139,69894
25517,74195,53162
39732,25859,99143
70086,36447,51812
29770,26614,60911
2700,88623,13664
67503,85558,6989
37201,72096,90563
70437,12931,16729
59452,87936,82462
13865,36409,96596
55605,13243,64202
4475,82147,20211
42550,26022,97798
18069,98922,66299
18889,3942,81357
51812,15833,94016
54287,452,62987
67608,76923,22705
54098,26166,99701
37668,38917,71687
22850,25350,35345
75880,98155,43145
16650,52122,14817
38465,57832,61102
6204,89571,13804
23973,80591,50342
31892,99842,26003
41767,11795,17304
45956,21757,25581
55283,41704,87061
70145,77284,84781
82203,49844,10943
8354,79464,88310
5037,78829,50682
52052,62160,35192
67209,29396,42118
61859,5419,9066
130,8869,56447
9631,16204,13245
99993,20717,22505
69760,43061,79034
84815,20925,17141
66784,87590,3100
20560,79512,19954
77468,33139,59524
24258,39274,96762
90271,11405,96951
7519,59417,31
82669,64156,19438
98194,22876,57853
56136,99991,91712
55369,22190,27961
74548,84571,37024
99284,73983,26806
42928,40942,89343
46630,86148,57488
46673,81624,81057
97529,97918,41579
95274,62905,89851
10587,22334,55962
51575,10157,19188
695,76726,62962
81158,9336,85978
45476,26818,49129
81998,62945,47885
29686,10017,47503
66061,49462,15649
61614,60280,96027
16678,55923,71827
99053,31862,27793
649,60015,13981
73490,72393,25287
80161,44019,91799
99217,20866,54511
4454,69882,590
46918,74295,9547
92162,82306,6617
98340,78826,14135
39376,11499,30343
78608,47345,65760
2094,28348,67080
61310,28503,27945
56696,12300,81120
93604,10401,67363
97243,29035,43976
25213,15250,83728
27473,53432,39235
74855,86811,55561
95452,81918,97462
78397,62531,67323
86663,60600,97135
96144,43712,16624
99723,29481,24857
40139,6059,34621
15238,37677,36534
65360,10042,18931
37684,41213,71668
90586,70046,56252
70455,30162,46293
92018,55268,49930
55619,41615,64136
9185,99275,86037
30332,57325,57546
88740,32895,42940
20890,69085,4049
90606,1565,19327
39842,35325,54041
85155,82085,16366
27390,27784,43224
75593,11741,8029
87771,78448,75978
16690,29307,10829
76492,55760,2629
52758,78755,22949
42556,5246,99093
87986,67907,24643
51068,40960,65258
23821,93952,10474
94786,54452,34194
18993,60895,97142
14148,56878,43342
96091,66544,68039
99624,42853,59956
53427,85489,17973
79838,7740,91889
95940,22036,24259
76788,11626,66477
55466,972,54439
92805,8373,66178
49755,22516,6347
66727,12677,87216
71670,98396,6971
11343,56899,97573
90823,41455,14328
51172,86665,57655
40364,92150,35788
4262,89880,32285
81947,72044,73060
36560,59303,23237
83812,32602,24399
19381,65186,97890
60014,62114,71928
55549,48740,28145
48025,4252,84855
11440,61491,80793
43183,51389,52505
1605,79599,21574
47481,76352,23562
4005,37208,33954
42569,33081,3932
90107,25066,76123
20913,33576,22266
55190,74546,36286
76767,14780,10487
69990,54289,16222
66269,97472,47192
36343,96023,77483
17076,85014,87772
58743,7253,84777
29181,99720,17916
46141,72623,52336
59432,87757,34619
42204,24966,76578
43973,25312,22204
73638,46556,76936
2151,27239,91115
98908,56825,6555
72859,48463,26384
53924,23112,7925
42309,95276,43855
40824,48106,67259
14361,34451,35685
82258,87637,40652
41946,43995,6445
3402,64515,95935
79021,29127,596
7598,96537,34615
56731,4083,99151
20091,85597,92944
40400,67365,14115
85513,51924,97500
71973,13628,33002
71848,54665,84109
46615,9488,28455
53547,7071,38730
51490,8781,64206
81041,60730,94760
9784,43983,74753
56558,67086,30549
87206,72716,93596
34989,4046,64221
59829,96940,52912
30124,67344,92620
92473,27791,59214
39124,78025,61832
44168,92781,29810
3631,58750,93015
69706,73582,91978
16055,27541,96908
37658,40987,45181
72746,18068,13614
67928,14710,47075
6282,36748,94580
89141,12261,81700
90668,46082,72178
66919,17691,56487
1884,99909,91462
39209,24136,41429
90690,26993,34052
91551,20135,28449
34410,87330,12099
90009,59597,34565
26298,59922,31303
44174,34256,32977
64173,99016,38452
1858,49968,63900
74527,41785,46478
84405,24755,22288
26402,48407,14481
29727,62383,25044
74263,94989,49197
50668,75649,51052
17162,19080,37664
74087,88793,69631
78322,5525,59586
14704,33816,25626
17768,41579,96270
97252,57142,88631
19762,29645,77834
33866,3589,1173
1335,18216,66771
6068,51821,84993
40365,86912,90284
93852,10919,63
11928,26601,2312
84017,85303,17312
24042,21639,39925
29438,58110,28285
70008,57699,42176
22570,36559,13322
21720,99089,2153
30777,40342,50408
12805,66247,24586
24142,52966,48709
59250,36321,32430
83471,79571,83074
68897,45197,33611
94498,53890,53071
9808,17334,89418
76008,78534,60998
7525,24159,72055
82242,18367,12297
72034,81975,20504
75701,42035,43608
23042,38262,32894
14480,46286,99545
61340,12575,47385
9371,37929,30824
53588,34907,41850
97061,9519,96229
89861,82912,97572
60902,80473,43201
48855,27993,38604
16903,89621,67919
98429,29775,3893
44786,78050,28983
57198,94548,93343
76131,33013,31638
54625,42756,539
65280,7737,15568
20201,45254,46697
6662,44055,6821
96376,99208,49063
57523,32459,50762
31380,49090,73664
44992,12138,23374
23251,52695,89970
50936,64660,89369
70583,40807,57613
39537,78428,65963
65312,63025,60818
24135,71354,82983
90372,83846,97693
52756,35114,38377
32738,12470,69849
64552,78462,12688
12740,67155,69355
3753,65163,94540
60674,74100,62198
49240,48314,84705
81138,25937,25583
13879,14648,77184
35054,70623,60590
95288,71241,76246
77140,9332,967
86248,44790,72752
26181,21885,35144
48447,57679,79984
15040,90406,15327
98542,74593,8947
20262,51206,45817
35173,68286,78903
52527,13161,44824
20631,87483,93959
97765,80823,89999
36639,53026,41059
89242,21975,90182
8826,9679,4735
33863,67833,87488
39956,52175,90711
59584,5555,28640
26161,12912,69797
83979,95253,86019
97208,80841,73697
1721,33524,28309
59496,79142,39065
56414,8906,55591
76515,64258,18759
40646,60986,8188
79875,7291,35837
64695,27485,23696
30307,81446,85937
38573,86578,54640
39579,68386,86093
35891,77691,29644
13499,99752,66935
53409,56118,16653
59707,3663,19106
77,17618,68513
34035,41441,94533
4765,54276,96985
62832,59030,61981
95924,54180,99829
62413,45921,37460
19085,35724,22693
74663,24224,76350
74174,40069,48705
81978,68103,56463
78547,75912,48143
39865,89005,4801
46029,60351,72345
37391,84921,28138
43040,10153,33903
9763,6382,3328
14444,94140,98144
34215,79452,47014
25767,70937,90882
54011,19271,96713
72546,43818,73247
41011,12400,13040
84187,58047,42983
33835,76981,2235
719,83554,69802
74138,1672,89909
8894,22773,68066
77424,26416,69576
11150,12868,54985
71949,31059,33881
63493,67826,59846
43108,87152,50937
60352,64400,69972
87574,59138,17814
47499,90566,69560
66873,52030,68099
30734,78542,19716
44071,18382,77927
86361,99764,13426
92726,3579,64968
66758,16455,2832
40740,69406,30809
42136,41915,9541
74048,83293,33759
58496,6246,15747
21506,95393,4064
68721,4854,95211
18847,23309,83729
11927,64755,25736
46858,9969,20307
2141,48649,26782
223,20037,35094
46190,17307,57354
61860,4293,25585
15508,39173,8177
42722,43678,25190
96150,28229,86279
82516,18984,64306
99470,31505,91840
51897,61631,82448
11413,49759,64600
78057,77908,48115
55357,23072,87097
82403,22725,54600
92470,81537,73729
77863,48479,62837
48945,20900,42855
17095,22019,84945
38341,95394,42604
64483,60716,55131
10448,62966,99148
91306,41225,25682
29377,17695,3533
77036,78239,64515
80753,27808,76907
92879,72228,7507
30885,79672,60960
59767,72917,51388
63070,34452,89104
79866,44192,10246
28008,98270,8873
13004,66664,23802
84485,16308,3273
7168,6029,48544
85550,44451,96730
31293,28353,76708
95766,34186,55299
66410,33505,57384
77407,32586,71190
45227,44351,27140
8173,50635,82317
85351,81585,77773
76930,95448,12988
64352,9886,82330
99077,12811,46217
6149,50150,12889
97438,91266,25680
46297,12049,39085
34499,27788,77594
12760,9435,31935
48952,46561,28575
82811,6327,23363
44448,53116,40391
97785,31733,82604
94885,62459,31272
62311,3391,2851
50677,25619,86051
4308,87378,28383
24035,45247,66750
73197,92211,61108
39860,57079,64106
54937,50032,20390
66223,77212,75972
83601,20474,25419
24457,10704,6433
8671,74742,28331
17072,65271,25689
26266,87468,38770
35807,10578,43237
94500,3861,30807
16465,90540,52626
35729,92198,63890
64550,77211,98563
68733,29619,20996
22324,73090,9738
20873,6660,73011
52783,29446,82900
67966,50410,78387
47744,88177,11951
42857,91678,79716
84295,15084,64857
1238,41341,87173
97583,53512,46187
34095,8524,2274
72767,63834,2319
28136,940,70305
60603,91587,1786
85388,84397,35784
8632,72035,62362
57357,41888,89825
93744,5623,70973
86680,85291,82078
44974,7771,3047
88208,68242,62192
2653,1075,86787
77643,82847,30708
29068,86716,38864
87531,69724,55565
96720,32917,28170
71496,24406,41679
52250,2603,30973
39745,62426,64504
19315,10400,79642
30167,15256,96441
82901,85537,43534
48580,31849,40839
9536,30160,16586
94260,16055,75396
62896,55172,96900
21722,91396,81692
31965,19499,36825
36937,54349,55793
67336,9418,47733
52994,55124,58833
56527,20138,63733
58913,62252,49707
193,17866,14336
55778,96072,92426
45638,61989,65904
38461,69830,25932
3688,92190,740
59563,38321,67579
70310,69430,17271
94009,32356,7917
78159,69177,17089
38528,38516,36413
40812,61076,6468
77967,66476,79833
10864,60973,97407
12264,7460,47514
53972,81651,46600
31543,22976,7656
56250,64457,20655
48116,41051,50329
13915,71790,60079
9045,47480,51784
24573,40673,86390
53770,54079,83737
41416,86579,76928
7118,101,88432
36761,51000,86996
51260,24886,73613
83695,1160,15581
45257,8168,76706
75052,22336,90085
42283,330,38820
97197,46910,9103
89981,95781,12352
76789,74389,39902
67551,30221,29175
89373,54564,28077
56998,3559,78141
68277,63855,11410
7996,4619,66830
12453,42821,49599
67929,81317,689
57411,54803,61776
54877,8632,22977
57249,46964,36181
24173,3607,30255
9027,99534,31001
40027,20027,74056
12628,24498,89498
6511,35503,15273
71667,70451,41048
60689,75194,2158
43064,74811,66151
54702,43049,36133
97777,82717,80983
5489,16564,86199
93630,44754,63990
92033,51747,45671
15506,69856,63070
32806,49762,9780
89074,33760,37422
55195,50164,44783
11286,80421,10951
96340,79843,42462
67628,39688,41181
80630,55968,91364
37693,10718,54189
91415,10585,37481
78527,43499,9653
5136,16867,84124
79387,14876,81691
63333,4004,58866
65907,53111,88802
49882,68315,64951
77054,80310,60480
71679,49809,28463
59921,38796,24707
95001,90719,36847
51153,42239,56385
83713,30216,78548
18418,14305,82359
29528,5373,64550
50089,90316,46662
4724,81369,85610
1797,15660,23136
68128,12661,43680
95358,71188,63618
77777,79804,1613
28310,17339,24526
55648,55537,37319
77486,65444,53847
84356,28699,74611
3413,16043,85641
80407,90523,72758
16420,38135,92559
55014,37104,18663
3507,22188,16438
76627,71785,19992
86258,56456,34717
82726,11948,96722
24450,21677,12677
926,83443,84739
85924,10160,91865
19667,73284,73001
5639,52984,82698
40792,89733,9523
88839,42962,59950
22220,22123,87634
47221,12350,56825
57108,74138,70389
18770,47390,2529
2812,50911,59280
52926,45118,12610
44617,25141,72180
690,22823,55683
56144,67247,19707
43775,63639,75047
28818,98881,88640
54635,73944,94641
37424,4354,50086
86064,83006,84572
63153,24417,34152
22760,26671,11133
98101,72758,27902
23359,14079,63306
14285,95494,93941
23304,39292,43256
95029,55645,54979
26608,5106,30226
88235,65251,55636
537,50648,8701
64468,49049,97155
55063,77733,86932
42719,86675,207
6093,74687,5873
6856,22416,95376
39401,16861,53362
36102,53211,86923
70834,71441,87722
20815,93781,84905
46720,88254,35694
32160,47141,16073
78689,43683,22150
36698,20183,36919
45086,31055,67215
54945,68890,19034
34285,21214,84352
57972,38067,3189
64395,68224,64140
8528,43209,72653
60490,70164,47837
57043,93747,75301
73387,88069,67981
9011,52452,91341
73330,75736,57536
49866,39980,39229
29896,39726,82139
53219,60675,56406
66867,67077,22089
33689,23772,38780
17404,33156,88644
99475,11246,42650
94738,88173,31103
2018,49306,36967
40589,68659,82061
46270,14851,68216
92626,25134,97565
88919,36566,66645
88486,50333,7560
75570,46231,46740
2395,87244,93926
82762,96105,19180
49471,36478,43549
56774,1273,62269
75751,21059,76535
30526,27554,42539
38401,51573,41371
21792,16503,16306
84164,28950,154
50299,19052,33984
26848,14959,17070
41649,96065,82079
48528,61046,89515
38673,37983,31243
39238,78270,60386
45668,89069,55243
53286,41879,82201
14074,94118,94785
99497,95539,92303
32650,55126,42290
96581,16083,43865
86340,8468,50724
60840,54460,99828
73345,23351,52686
23584,13270,50497
37900,990,2029
24172,60269,66321
72405,60546,22367
61178,12154,75880
26178,54449,29982
91196,69686,66235
63322,15834,21286
71748,53413,19202
17712,10562,22257
56737,26864,78538
6981,50616,5476
98159,83515,32313
70647,47300,91606
85763,43200,32957
42326,11543,2860
47748,41508,55487
93498,60416,12341
67921,38221,97258
54142,84684,52083
92338,7824,61808
40170,39002,30933
59284,58577,13631
30382,59444,1060
11949,60324,77537
67759,42862,43391
37676,43819,77243
15771,28566,64169
74839,43151,53643
43057,69674,74141
13782,87037,71162
34537,36182,42516
60394,57437,29127
49205,1263,25196
99641,26942,33108
79068,36593,47897
44147,91651,68954
62431,28324,67982
66826,70780,81662
74755,96083,80577
1298,93514,5776
79348,6141,21778
48179,55817,57483
33243,39682,30109
10705,25256,7162
54256,26244,20704
56845,52485,71902
85644,8738,90241
16887,39465,32674
72965,91913,14744
80489,66031,72823
2485,86472,78722
59558,68151,12898
47085,99516,79142
23643,56301,33775
24427,9674,93965
6023,67407,12884
46666,33981,84247
19028,86832,37996
32463,13482,64025
43131,55215,15495
97172,38511,62818
25679,59750,16030
42607,27138,26811
75474,24239,68220
78425,70705,93826
43330,87618,23378
36447,38228,67854
28389,32523,63601
7835,1625,57448
55218,75817,62763
45815,93741,2544
39611,28120,77641
16509,64201,91980
45963,93391,19483
11110,47219,81248
79707,94901,65260
47749,29113,6039
86468,81401,57282
65431,99138,62651
12430,45066,84894
623,27962,40899
2827,13497,83950
23693,15841,25209
50410,29419,49143
59916,52400,9791
36721,1952,78522
61371,62354,15487
11637,62968,99944
87571,35083,33934
30799,66675,64773
55664,53800,94537
53478,23561,31234
98820,27262,26113
33235,29171,90812
41610,33490,7835
64146,13010,80051
33561,5753,60437
87719,71267,30904
36402,82477,25886
63000,5688,55499
58418,18109,75998
10363,66561,20038
67746,88536,25529
21502,56222,60030
60339,80981,26713
14762,66156,10390
22622,5800,54975
60997,29509,32923
49614,90842,87992
77219,66979,19566
24407,68666,82417
69003,59428,23747
44623,92447,76882
72013,85186,87504
16635,76100,86213
30004,91731,78235
67734,40058,63512
4907,65999,55326
1689,91860,76610
22452,84396,23847
70464,89138,9273
98974,17574,95196
9186,41877,71516
23348,74469,4645
36197,74665,44721
57237,8653,90600
22490,50306,19309
97128,26227,57538
39668,9047,94408
98715,57909,18186
55018,17201,63971
82528,35192,80967
91353,86237,11547
72082,6655,98680
38391,37809,36772
13382,68083,97036
79240,46891,46833
57359,36938,40465
42898,27511,69886
64966,13336,18329
97358,51976,89802
21475,29079,72614
4430,76647,56441
29200,36085,41773
23063,37054,30393
66948,48049,46884
16848,52668,42346
97953,9589,17805
47875,40450,41031
89858,59025,11652
50665,3113,77793
4453,89241,32920
28621,49405,51168
4669,2740,80650
74029,13009,76977
57895,4981,40481
41194,14319,60857
66992,31761,90199
71021,73093,84881
52214,36087,879
87229,27538,52655
806,93996,86558
79076,66177,40914
54613,11263,22984
11559,11187,95308
26084,88467,80873
67661,97019,40609
91024,39117,6527
77591,99903,77687
98674,46918,2458
97992,48451,30037
42536,97245,35921
39840,70976,66035
10951,55716,50323
42640,41816,49535
99596,43071,37203
94119,11882,37103
22673,89965,30375
27096,91148,13439
81358,48038,6954
83168,97799,74593
56334,89577,28075
50819,69658,35803
39676,50353,60397
58135,71807,95095
70324,23196,21465
54203,40646,12941
72062,68766,55680
8475,80265,16209
36901,43401,30222
23652,72745,98271
57463,56984,93268
35459,8064,46336
73463,90594,3082
81099,91510,51545
24524,38861,32938
97008,99980,61320
67771,74352,91961
34388,90482,97281
55788,85546,83628
75680,70368,50572
43157,19914,79888
37382,34282,27100
81925,57326,3940
27037,74523,73900
5799,66196,43773
32511,93513,90154
32747,68249,69216
39194,11937,13516
28886,73925,12523
97101,98911,52248
43723,61165,82041
97973,80964,2765
62041,90058,50862
84195,30561,24716
30749,17697,23549
32097,57682,16735
72946,93433,31854
85689,54797,76122
8436,10982,41035
15234,53340,92124
64712,1878,5843
64561,60624,83380
45757,75472,29956
54966,96590,95173
43371,37466,22051
26094,77196,56626
27104,19765,12233
65254,11288,69989
90790,31927,60967
31230,15844,18812
69756,88077,11747
32296,19000,84594
7155,11956,60928
95603,85922,97782
65088,12280,39398
80751,38423,10982
38937,78821,54983
47264,42661,73083
27379,1184,63068
70505,64861,37225
31617,53951,47737
90450,92021,37693
78167,87198,38514
59465,97645,87981
4764,55695,94950
2416,13377,12588
83992,55374,69182
87445,1825,18404
40366,58327,19530
76572,66422,24866
6807,70143,63402
66291,9043,98052
76083,86358,56917
63399,14595,56583
33101,3077,30443
21088,41680,46749
20533,17062,2193
79427,69168,42802
71916,86525,73098
74705,5292,6635
94830,85111,39764
56776,69179,4441
89612,40765,3194
52866,74868,97680
54137,61801,92269
89948,86,66846
16698,41722,78455
78536,56975,19540
33182,67295,45314
18579,53970,52816
60384,94682,63553
